*	OSC1_Ch1	OSC1_Ch2
0.00233059079777964	2.75321279237624	2.08034361587447
0.00238059079777964	2.90571749360607	2.22979638507339
0.00243059079777963	2.98667378661987	2.30921281745165
0.00248059079777962	2.99408825880509	2.31648820558455
0.00253059079777962	2.92777834124932	2.25143038363594
0.00258059079777961	2.78937680419277	2.11576130861232
0.00263059079777961	2.58229155280615	1.91310313622186
0.0026805907977796	2.31162171325515	1.64896599870277
0.0027305907977796	1.98403207529118	1.33080139801867
0.00278059079777959	1.60758898300862	0.968336922744714
0.00283059079777959	1.19156171468244	0.575205510318962
0.00288059079777958	0.746194242374186	0.180713476674222
0.00291312675410227	0.445809379416118	0.00946927861937447
0.00293603446272678	0.231336745981767	0.000106369019379049
0.00294505451357424	0.146496366925732	-3.7000917222918E-6
0.00295612976604465	0.0421714670587267	-1.71734720041117E-5
0.00297077827229464	-0.0958697379089186	-1.73590258954331E-5
0.00300007528479462	-0.371051291223441	-1.57386039628671E-5
0.00305007528479462	-0.832182969942009	-1.36013683317282E-5
0.00310007528479461	-1.27282354208368	-1.19456433964604E-5
0.00315007528479461	-1.6821229743601	-1.03894671956706E-5
0.0032000752847946	-2.0500029563617	-8.83824100350594E-6
0.0032500752847946	-2.36740506200795	-7.27387843690863E-6
0.00330007528479459	-2.62651379806062	-5.68812619539116E-6
0.00335007528479458	-2.82094904750553	-4.08036396226663E-6
0.00340007528479458	-2.94592316920773	-2.45483348582098E-6
0.00345007528479457	-2.99835888552559	-8.18625206733259E-7
0.00350007528479457	-2.9769650550992	8.19791426298622E-7
0.00355007528479456	-2.88226846503571	2.45178309876692E-6
0.00360007528479456	-2.71660085966245	4.06976201894338E-6
0.00365007528479455	-2.48404152524296	5.66866135365274E-6
0.00370007528479455	-2.19031684441083	7.24809569607743E-6
0.00375007528479454	-1.84265929362448	8.81603481373006E-6
0.00380007528479454	-1.44962935559352	1.03959162172096E-5
0.00385007528479453	-1.02090473178385	1.20423717191454E-5
0.00390007528479452	-0.567042045289118	1.38822483604084E-5
0.00395007528479452	-0.0992169017347174	1.62974572787411E-5
0.00400007528479451	0.371051291222394	0.00209381787351742
0.00403616820190389	0.705501467219269	0.148693677385254
0.00406796560229733	0.992778926608908	0.393193883835571
0.00410114881364404	1.28197826777707	0.659630616132447
0.004130971598654	1.53010169182571	0.894363182336765
0.00418097159865399	1.91493693530135	1.26398385867911
0.00423097159865399	2.25262007611855	1.59153185549435
0.00428097159865398	2.53483623464432	1.8667327261715
0.00433097159865398	2.75463631243402	2.08173766890842
0.00438097159865397	2.90660810209782	2.23066976514739
0.00443097159865397	2.98700955380875	2.30954230468388
0.00448097159865396	2.99386091698857	2.31626509464726
0.00453097159865395	2.92699348833743	2.25066056463364
0.00458097159865395	2.78805376586898	2.11446521209307
0.00463097159865394	2.5804629066649	1.91131559205016
0.00468097159865394	2.30933248663336	1.64673626552033
0.00473097159865393	1.9813386365458	1.32819417859943
0.00478097159865393	1.60455765354056	0.965437426114233
0.00483097159865392	1.18826713588362	0.572145393873273
0.00488097159865392	0.742717537708704	0.177920823073444
0.00491336549322274	0.443584173673151	0.00907878948595303
0.00493628361226878	0.228995488139925	0.000101947768004346
0.00494552915384339	0.142028163309365	-4.97340566235627E-6
0.00495655089627112	0.0382027646009949	-1.72519340884622E-5
0.00497091289559282	-0.0971378759639794	-1.73559207822804E-5
0.00499963689423621	-0.366950931693511	-1.57647700302355E-5
0.00504963689423621	-0.828212593396339	-1.36179624343757E-5
0.0050996368942362	-1.26908091236975	-1.1959376307491E-5
0.0051496368942362	-1.67870024744254	-1.04030566863145E-5
0.00519963689423619	-2.04698441113661	-8.85187988730607E-6
0.00524963689423619	-2.36486502507673	-7.28768183044792E-6
0.00529963689423618	-2.62451481356243	-5.70212874029252E-6
0.00534963689423618	-2.81954033707296	-4.09454648897523E-6
0.00539963689423617	-2.94513941996687	-2.46914396972997E-6
0.00544963689423617	-2.99821939598387	-8.32993602095655E-7
0.00549963689423616	-2.97747325995208	8.05441790596717E-7
0.00554963689423615	-2.88341185059307	2.43752524520247E-6
0.00559963689423615	-2.71835127197718	4.05565401617736E-6
0.00564963689423614	-2.4863558633546	5.65473120550664E-6
0.00569963689423614	-2.19313812163422	7.2343175210321E-6
0.00574963689423613	-1.84591804075109	8.80228585997678E-6
0.00579963689423613	-1.45324533145394	1.03818888723683E-5
0.00584963689423612	-1.02478889905166	1.20273664512283E-5
0.00589963689423612	-0.571098762875371	1.38645859382169E-5
0.00594963689423611	-0.103346279788967	1.62679124765253E-5
0.0059996368942361	0.366950931692465	0.00191676638133548
0.00603581417536253	0.702257985734484	0.146195342245937
0.00606777246185081	0.991061000355541	0.391649209777782
0.00610080755485753	1.27906969316495	0.656904229054761
0.0061304604845116	1.52595623968952	0.890412456312122
0.0061804604845116	1.91122634435236	1.26039821714892
0.00623046048451159	2.24943571342069	1.58843321175565
0.00628046048451159	2.53225650977549	1.86421242692653
0.00633046048451158	2.7527247467821	2.07986567732596
0.00638046048451157	2.90541176475329	2.22949657192651
0.00643046048451157	2.98655790256745	2.30909910100204
0.00648046048451156	2.99416507300301	2.31656359036536
0.00653046048451156	2.92804596227709	2.25169287952326
0.00658046048451155	2.78982864233251	2.11620394941336
0.00663046048451155	2.58291648230329	1.91371402795985
0.00668046048451154	2.31240434627144	1.64972831027352
0.00673046048451154	1.98495314080436	1.33169301692653
0.00678046048451153	1.60862580132891	0.969328736352178
0.00683046048451153	1.19268875590179	0.576252610252399
0.00688046048451152	0.747383754997343	0.181670900309439
0.00691304556574923	0.446566051224918	0.00960515264534489
0.00693595103812067	0.232120655267526	0.000107900424911739
0.00694489420030403	0.148005462734792	-3.24071686572114E-6
0.00695598669245612	0.0435197663227322	-1.7144584558676E-5
0.00697072443523145	-0.0953625933250627	-1.73605114108244E-5
0.00700019992078205	-0.372216909797587	-1.57309788074156E-5
0.00705019992078204	-0.833311474196834	-1.35966026640899E-5
0.00710019992078204	-1.27388714449914	-1.19417393940058E-5
0.00715019992078203	-1.68309548551483	-1.03856037207972E-5
0.00720019992078202	-2.0508604298035	-8.83436322363096E-6
0.00725019992078202	-2.36812638389487	-7.26995377364759E-6
0.00730019992078201	-2.6270812070539	-5.68414490764724E-6
0.00735019992078201	-2.82134857211262	-4.07633156784826E-6
0.007400199920782	-2.94614497180686	-2.45076481286688E-6
0.007450199920782	-2.99839750460065	-8.14540189519875E-7
0.00750019992078199	-2.97681953972039	8.23870987876063E-7
0.00755019992078199	-2.8819423982746	2.45583645774872E-6
0.00760019992078198	-2.71610227036484	4.07377270050802E-6
0.00765019992078198	-2.48338269033209	5.67262146144998E-6
0.00770019992078197	-2.18951398658875	7.25201270102005E-6
