x-axis	1	2
-5E-03	3.61809041E-01	1.49993717E+00
-4.995E-03	2.71356781E-01	1.49993717E+00
-4.99E-03	2.41206028E-01	1.49993717E+00
-4.985E-03	2.01005023E-01	1.489886919E+00
-4.98E-03	1.20603014E-01	1.49993717E+00
-4.975E-03	1.10552763E-01	1.49993717E+00
-4.97E-03	2.0100502E-02	1.459736166E+00
-4.965E-03	3.0150753E-02	1.479836668E+00
-4.96E-03	-8.0402009E-02	1.49993717E+00
-4.955E-03	-8.0402009E-02	1.49993717E+00
-4.95E-03	-1.60804018E-01	1.49993717E+00
-4.945E-03	-1.60804018E-01	1.469786417E+00
-4.94E-03	-2.41206028E-01	1.49993717E+00
-4.935E-03	-2.71356781E-01	1.489886919E+00
-4.93E-03	-3.41708539E-01	1.459736166E+00
-4.925E-03	-3.61809041E-01	1.49993717E+00
-4.92E-03	-4.02010046E-01	1.459736166E+00
-4.915E-03	-4.72361804E-01	1.459736166E+00
-4.91E-03	-4.82412055E-01	1.459736166E+00
-4.905E-03	-5.32663311E-01	1.459736166E+00
-4.9E-03	-6.03015069E-01	1.459736166E+00
-4.895E-03	-6.43216074E-01	1.449685914E+00
-4.89E-03	-7.0351758E-01	1.459736166E+00
-4.885E-03	-7.23618083E-01	1.459736166E+00
-4.88E-03	-7.63819087E-01	1.49993717E+00
-4.875E-03	-8.44221096E-01	1.459736166E+00
-4.87E-03	-8.84422101E-01	1.459736166E+00
-4.865E-03	-9.34673357E-01	1.419535161E+00
-4.86E-03	-1.005025115E+00	1.419535161E+00
-4.855E-03	-1.005025115E+00	1.449685914E+00
-4.85E-03	-1.065326622E+00	1.439635663E+00
-4.845E-03	-1.125628129E+00	1.419535161E+00
-4.84E-03	-1.125628129E+00	1.419535161E+00
-4.835E-03	-1.236180891E+00	1.419535161E+00
-4.83E-03	-1.246231142E+00	1.439635663E+00
-4.825E-03	-1.276381896E+00	1.419535161E+00
-4.82E-03	-1.366834156E+00	1.419535161E+00
-4.815E-03	-1.376884407E+00	1.419535161E+00
-4.81E-03	-1.407035161E+00	1.419535161E+00
-4.805E-03	-1.477386919E+00	1.419535161E+00
-4.8E-03	-1.527638175E+00	1.419535161E+00
-4.795E-03	-1.527638175E+00	1.40948491E+00
-4.79E-03	-1.567839179E+00	1.419535161E+00
-4.785E-03	-1.608040184E+00	1.419535161E+00
-4.78E-03	-1.688442193E+00	1.379334156E+00
-4.775E-03	-1.728643198E+00	1.40948491E+00
-4.77E-03	-1.7487437E+00	1.399434659E+00
-4.765E-03	-1.809045207E+00	1.389384408E+00
-4.76E-03	-1.849246211E+00	1.379334156E+00
-4.755E-03	-1.849246211E+00	1.419535161E+00
-4.75E-03	-1.889447216E+00	1.399434659E+00
-4.745E-03	-1.959798974E+00	1.40948491E+00
-4.74E-03	-1.969849225E+00	1.419535161E+00
-4.735E-03	-2.050251234E+00	1.379334156E+00
-4.73E-03	-2.050251234E+00	1.379334156E+00
-4.725E-03	-2.060301485E+00	1.389384408E+00
-4.72E-03	-2.130653244E+00	1.379334156E+00
-4.715E-03	-2.130653244E+00	1.379334156E+00
-4.71E-03	-2.170854248E+00	1.379334156E+00
-4.705E-03	-2.241206006E+00	1.389384408E+00
-4.7E-03	-2.251256257E+00	1.379334156E+00
-4.695E-03	-2.281407011E+00	1.40948491E+00
-4.69E-03	-2.291457262E+00	1.399434659E+00
-4.685E-03	-2.331658266E+00	1.379334156E+00
-4.68E-03	-2.371859271E+00	1.379334156E+00
-4.675E-03	-2.371859271E+00	1.379334156E+00
-4.67E-03	-2.45226128E+00	1.379334156E+00
-4.665E-03	-2.492462285E+00	1.379334156E+00
-4.66E-03	-2.492462285E+00	1.379334156E+00
-4.655E-03	-2.502512536E+00	1.379334156E+00
-4.65E-03	-2.532663289E+00	1.379334156E+00
-4.645E-03	-2.613065299E+00	1.40948491E+00
-4.64E-03	-2.572864294E+00	1.339133152E+00
-4.635E-03	-2.613065299E+00	1.369283905E+00
-4.63E-03	-2.653266303E+00	1.379334156E+00
-4.625E-03	-2.653266303E+00	1.349183403E+00
-4.62E-03	-2.693467308E+00	1.339133152E+00
-4.615E-03	-2.703517559E+00	1.349183403E+00
-4.61E-03	-2.71356781E+00	1.359233654E+00
-4.605E-03	-2.773869317E+00	1.339133152E+00
-4.6E-03	-2.814070322E+00	1.339133152E+00
-4.595E-03	-2.773869317E+00	1.349183403E+00
-4.59E-03	-2.814070322E+00	1.359233654E+00
-4.585E-03	-2.814070322E+00	1.339133152E+00
-4.58E-03	-2.854271326E+00	1.339133152E+00
-4.575E-03	-2.864321577E+00	1.379334156E+00
-4.57E-03	-2.894472331E+00	1.339133152E+00
-4.565E-03	-2.894472331E+00	1.349183403E+00
-4.56E-03	-2.934673335E+00	1.339133152E+00
-4.555E-03	-2.924623084E+00	1.339133152E+00
-4.55E-03	-2.934673335E+00	1.31903265E+00
-4.545E-03	-2.934673335E+00	1.339133152E+00
-4.54E-03	-3.015075345E+00	1.339133152E+00
-4.535E-03	-3.015075345E+00	1.339133152E+00
-4.53E-03	-2.97487434E+00	1.339133152E+00
-4.525E-03	-3.015075345E+00	1.339133152E+00
-4.52E-03	-2.97487434E+00	1.298932147E+00
-4.515E-03	-3.025125596E+00	1.339133152E+00
-4.51E-03	-3.035175847E+00	1.31903265E+00
-4.505E-03	-3.045226098E+00	1.329082901E+00
-4.5E-03	-3.015075345E+00	1.339133152E+00
-4.495E-03	-3.025125596E+00	1.329082901E+00
-4.49E-03	-3.035175847E+00	1.31903265E+00
-4.485E-03	-3.055276349E+00	1.329082901E+00
-4.48E-03	-3.055276349E+00	1.339133152E+00
-4.475E-03	-3.055276349E+00	1.308982398E+00
-4.47E-03	-3.075376851E+00	1.31903265E+00
-4.465E-03	-3.085427103E+00	1.339133152E+00
-4.46E-03	-3.095477354E+00	1.339133152E+00
-4.455E-03	-3.0653266E+00	1.329082901E+00
-4.45E-03	-3.095477354E+00	1.31903265E+00
-4.445E-03	-3.035175847E+00	1.298932147E+00
-4.44E-03	-3.015075345E+00	1.298932147E+00
-4.435E-03	-3.025125596E+00	1.298932147E+00
-4.43E-03	-3.035175847E+00	1.31903265E+00
-4.425E-03	-3.0653266E+00	1.308982398E+00
-4.42E-03	-3.055276349E+00	1.298932147E+00
-4.415E-03	-3.025125596E+00	1.268781394E+00
-4.41E-03	-3.055276349E+00	1.298932147E+00
-4.405E-03	-3.015075345E+00	1.268781394E+00
-4.4E-03	-3.015075345E+00	1.298932147E+00
-4.395E-03	-3.015075345E+00	1.298932147E+00
-4.39E-03	-2.97487434E+00	1.298932147E+00
-4.385E-03	-2.97487434E+00	1.288881896E+00
-4.38E-03	-2.934673335E+00	1.298932147E+00
-4.375E-03	-2.944723587E+00	1.298932147E+00
-4.37E-03	-2.934673335E+00	1.298932147E+00
