x-axis	1	2
second	Volt	Volt
-2.5E-02	-1.005025133E+01	-4.0201005E-01
-2.4975E-02	-1.010050259E+01	-2.0100503E-01
-2.495E-02	-1.005025133E+01	-2.0100503E-01
-2.4925E-02	-1.02010051E+01	-1.5075377E-01
-2.49E-02	-1.005025133E+01	-2.0100503E-01
-2.4875E-02	-1.02010051E+01	-5.025126E-02
-2.485E-02	-1.015075385E+01	-2.0100503E-01
-2.4825E-02	-1.005025133E+01	-2.0100503E-01
-2.48E-02	-1.025125636E+01	-2.0100503E-01
-2.4775E-02	-1.010050259E+01	-2.0100503E-01
-2.475E-02	-1.015075385E+01	-1.0050251E-01
-2.4725E-02	-1.005025133E+01	-2.0100503E-01
-2.47E-02	-1.005025133E+01	-2.0100503E-01
-2.4675E-02	-1.010050259E+01	-1.5075377E-01
-2.465E-02	-1.005025133E+01	-1.0050251E-01
-2.4625E-02	-1.005025133E+01	0E+00
-2.46E-02	-1.005025133E+01	0E+00
-2.4575E-02	-1.010050259E+01	-5.025126E-02
-2.455E-02	-1.015075385E+01	-1.0050251E-01
-2.4525E-02	-1.02010051E+01	0E+00
-2.45E-02	-1.005025133E+01	-2.0100503E-01
-2.4475E-02	-1.005025133E+01	-2.0100503E-01
-2.445E-02	-1.005025133E+01	-1.0050251E-01
-2.4425E-02	-1.02010051E+01	-1.5075377E-01
-2.44E-02	-1.005025133E+01	0E+00
-2.4375E-02	-1.02010051E+01	-2.0100503E-01
-2.435E-02	-1.015075385E+01	-2.0100503E-01
-2.4325E-02	-1.010050259E+01	-5.025126E-02
-2.43E-02	-1.005025133E+01	0E+00
-2.4275E-02	-1.010050259E+01	-2.0100503E-01
-2.425E-02	-1.015075385E+01	-1.0050251E-01
-2.4225E-02	-1.02010051E+01	-2.0100503E-01
-2.42E-02	-1.005025133E+01	-2.0100503E-01
-2.4175E-02	-1.010050259E+01	-5.025126E-02
-2.415E-02	-1.025125636E+01	-2.0100503E-01
-2.4125E-02	-1.02010051E+01	-1.5075377E-01
-2.41E-02	-1.025125636E+01	-2.0100503E-01
-2.4075E-02	-1.02010051E+01	0E+00
-2.405E-02	-1.015075385E+01	0E+00
-2.4025E-02	-1.005025133E+01	0E+00
-2.4E-02	-1.005025133E+01	-2.0100503E-01
-2.3975E-02	-1.02010051E+01	-2.0100503E-01
-2.395E-02	-1.005025133E+01	-2.0100503E-01
-2.3925E-02	-1.005025133E+01	-2.0100503E-01
-2.39E-02	-1.005025133E+01	0E+00
-2.3875E-02	-1.005025133E+01	-5.025126E-02
