TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,TC_13,TC_14,TC_15,TC_16
0.5272168429794526,0.41482488366370873,0.3528459325791289,0.3020501985789821,0.03588899838091919,-0.03637850586754965,0.004969737610895919,-0.026136179667293646,-0.004015233614723002,-0.05500572542748472,-0.04603742145298284,-0.06569342483225071,-0.05604290826646263,-0.05680790415976844,-0.046112403036119076,-0.0669983373356331
0.6498088606550319,0.516961972596576,0.4448959373557706,0.37355590313116593,0.05631831096922468,-0.026163806721438476,0.015186165740296076,-0.005705100833122145,0.006200767858238976,-0.05500572542748472,-0.04603742145298284,-0.05547832418193721,-0.05604290826646263,-0.05680790415976844,-0.046112403036119076,-0.0669983373356331
0.7826168798035731,0.6293127704227324,0.5369459421324123,0.4654918089839768,0.08696227985168647,-0.005734408429219684,0.03561902199909994,0.004510438583963605,0.026632770804170036,-0.044792016534199064,-0.035809643144467884,-0.05547832418193721,-0.06625756456061538,-0.05680790415976844,-0.046112403036119076,-0.0669983373356331
0.9256409004250798,0.7518772771421744,0.6494515035260839,0.5574277148367841,0.127820905028301,0.014694989862999108,0.05605187825790736,0.024941517418135106,0.0470647737501011,-0.034578307640909856,-0.035809643144467884,-0.05547832418193721,-0.05604290826646263,-0.06702260330587961,-0.05632883116551923,-0.0669983373356331
1.0890969239925212,0.8846554927549057,0.7721848432282705,0.6697938219902184,0.168679530204912,0.03512438815522145,0.08670116264611494,0.045372596252303055,0.0674967766960286,-0.034578307640909856,-0.025581864835952928,-0.04526322353162726,-0.05604290826646263,-0.05680790415976844,-0.05632883116551923,-0.0669983373356331
1.2525529475599626,1.0378611261542083,0.8949181829304607,0.7821599291436492,0.20953815538152654,0.055553786447440245,0.11735044703431896,0.0760192145035603,0.08792877964195966,-0.0243645987476242,-0.015354086527437971,-0.03504812288131376,-0.05604290826646263,-0.06702260330587961,-0.05632883116551923,-0.07721387675271885
1.436440974073328,1.191066759553511,1.0381070792496772,0.9047411369473934,0.2503967805581411,0.07598318473965904,0.14799973142252654,0.09645029333772825,0.12879278553381823,-0.003937180961049336,-0.005126308218919462,-0.02483302223100381,-0.05604290826646263,-0.06702260330587961,-0.05632883116551923,-0.0669983373356331
1.6305450020596624,1.3544861018460956,1.1915237538774122,1.0375374454014477,0.3116847183230611,0.106627282177989,0.18886544394013782,0.1270969115889855,0.15944078995271482,0.00627652793223632,0.015329248398110451,-0.014617921580690307,-0.05604290826646263,-0.05680790415976844,-0.046112403036119076,-0.0669983373356331
1.8348650315189587,1.5281191530319695,1.3449404285051472,1.1805488545058225,0.37297265608798114,0.13727137961631897,0.22973115645774556,0.16795906925732496,0.2003047958445734,0.026703945718811184,0.025557026706625408,-0.004402820930376805,-0.05604290826646263,-0.05680790415976844,-0.046112403036119076,-0.0669983373356331
2.008537056559362,1.6813247864312721,1.4881293248243708,1.3133451629598767,0.43426059385290117,0.16791547705464893,0.27059686897535684,0.2088212269256644,0.23095280026346998,0.047131363505382495,0.04601258332365887,0.016027380370246647,-0.045828251972309886,-0.05680790415976844,-0.046112403036119076,-0.0669983373356331
2.1515610771808724,1.8243167109372926,1.6108626645265574,1.4359263707636174,0.4955485316178212,0.20877427363909007,0.3216790096223683,0.2394678451769181,0.27181680615532855,0.06755878129195736,0.05624036163217383,0.0364575816708701,-0.045828251972309886,-0.05680790415976844,-0.046112403036119076,-0.0669983373356331
2.2639370933834897,1.9366675087634455,1.7233682259202325,1.5278622766164318,0.5568364693827412,0.2496330702235312,0.362544722139976,0.2803300028452611,0.32289681352015265,0.08798619907853222,0.07669591824920374,0.0466726823211836,-0.03561359567815359,-0.04659320501366082,-0.046112403036119076,-0.056782797918547345
2.355881106640169,2.0388045976963163,1.8154182306968707,1.6300132831195455,0.6181244071476613,0.28027716766186117,0.41362686278698746,0.3314076999306863,0.35354481793904924,0.10841361686510353,0.09715147486623721,0.06710288362180705,-0.03561359567815359,-0.04659320501366082,-0.03589597490671537,-0.056782797918547345
2.437609118423893,2.1103005599493194,1.887012678856479,1.6913038870214194,0.6589830323242758,0.32113596424629876,0.45449257530459874,0.36205431818194,0.3841928223579423,0.1288410346516784,0.11760703148326712,0.077317984272117,-0.03561359567815359,-0.04659320501366082,-0.03589597490671537,-0.056782797918547345
2.498905127261679,2.1715828133090405,1.9381515703990573,1.7525944909232933,0.7100563137950431,0.3517800616846287,0.4953582878222065,0.3927009364331937,0.42505682824980084,0.14926845243825326,0.1380625881003006,0.097748185572744,-0.02539893938400084,-0.03637850586754965,-0.03589597490671537,-0.046567258501461595
2.5908491405183653,2.25329248445534,2.0302015751757025,1.8343152961257871,0.7611295952658104,0.3824241591229587,0.526007572210414,0.4335630941015367,0.45570483266869743,0.16969587022482457,0.14829036640881554,0.10796328622305396,-0.02539893938400084,-0.03637850586754965,-0.03589597490671537,-0.046567258501461595
2.6521451493561514,2.314574737815061,2.0915682450267923,1.8853907993773475,0.8019882204424214,0.41306825656128865,0.5668732847280253,0.4642097123527904,0.4863528370875905,0.19012328801139944,0.16874592302584546,0.1283934875236774,-0.015184283089848094,-0.026163806721438476,-0.025679546777311657,-0.046567258501461595
2.7032251567209755,2.3554295733882036,2.132479358260859,1.936466302628908,0.8428468456190359,0.4437123539996186,0.5975225691162329,0.49485633060404766,0.5170008415064871,0.2105507057979743,0.18920147964287892,0.1386085881739909,-0.004969626795695348,-0.026163806721438476,-0.0154631186479115,-0.036351719084375844
2.7440891626128376,2.4064981178546425,2.1836182498034375,1.977326705230162,0.8632761582073414,0.46414175229184096,0.6281718535044405,0.5255029488553014,0.5476488459253801,0.2309781235845456,0.20965703625990884,0.15903878947461436,0.005245029498457399,-0.015949107575330856,-0.0052466905185077906,-0.036351719084375844
2.7849531685046998,2.447352953427785,2.214301584728986,2.0079720071810954,0.9041347833839595,0.4947858497301709,0.6588211378926445,0.5459340276894729,0.5680808488713112,0.24119183247783127,0.2198848145684238,0.16925389012492786,0.005245029498457399,-0.005734408429219684,-0.0052466905185077906,-0.036351719084375844
2.815601172923593,2.4677803712143636,2.2449849196545344,2.0386173091320288,0.924564095972265,0.5050005488762785,0.6690375660220482,0.5663651065236408,0.5782968503442767,0.2514055413711205,0.24034037118545726,0.1794689907752378,0.015459685792613698,0.0044802907168914885,0.004969737610895919,-0.026136179667293646
2.856465178815455,2.508635206787506,2.285896032888594,2.0794777117332757,0.9449934085605705,0.5254299471685009,0.6996868504102558,0.5867961853578123,0.6089448547631697,0.2718329591576918,0.2505681494939722,0.18968409142555132,0.025674342086766444,0.0044802907168914885,0.004969737610895919,-0.026136179667293646
2.876897181761379,2.5290626245740846,2.306351589505624,2.0999079130339027,0.9756373774430287,0.5458593454607197,0.7201197066690597,0.6072272641919803,0.6191608562361353,0.282046668050981,0.26079592780248717,0.21011429272617477,0.025674342086766444,0.0044802907168914885,0.004969737610895919,-0.015920640250207896
2.89732918470731,2.559703751253945,2.326807146122654,2.1203381143345297,0.9960666900313342,0.5662887437529385,0.7303361347984634,0.6276583430261518,0.6395928591820663,0.3024740858375523,0.2812514844195171,0.22032939337648827,0.03588899838091919,0.014694989862999108,0.015186165740296076,-0.005705100833122145
2.917761187653241,2.5801311690405164,2.3370349244311726,2.1407683156351496,1.0164960026196468,0.5765034428990496,0.760985419186671,0.6480894218603233,0.6600248621279938,0.3126877947308415,0.2812514844195171,0.23054449402679822,0.04610365467507194,0.014694989862999108,0.025402593869699786,-0.005705100833122145
2.938193190599172,2.6005585868270877,2.3574904810482025,2.1611985169357766,1.0164960026196468,0.5969328411912684,0.7712018473160711,0.6583049612774055,0.6600248621279938,0.3229015036241272,0.2914792627280356,0.23054449402679822,0.04610365467507194,0.02490968900911028,0.025402593869699786,-0.005705100833122145
2.958625193545103,2.610772295720377,2.3779460376652324,2.17141361758609,1.0369253152079523,0.6071475403373796,0.7814182754454748,0.6685205006944912,0.6804568650739249,0.33311521251741283,0.30170704103655055,0.24075959467711172,0.05631831096922468,0.03512438815522145,0.025402593869699786,0.004510438583963605
